,latitude,longitude,MeanElevation
33808507,44.796043,-93.353409,241.37422
33802638,44.9151315,-93.3534047,278.82693
33754504,44.904217,-93.353401,281.02652
34639897,44.9141942,-93.3533842,278.21887
33331533,44.996445,-93.353378,263.26431
33333827,44.994385,-93.353363,265.41418
33310796,44.956997,-93.353348,268.56476
33757138,44.8142474,-93.3533416,269.33649
33300844,44.9548541,-93.3533315,270.71683
33817270,44.842941,-93.353325,264.63568
34396867,44.9210229,-93.3533181,274.17142
6353857506,44.9528957,-93.3533154,270.39612
6353857505,44.952625,-93.3533113,277.81613
33320698,44.879421,-93.35331,261.95236
34549828,44.9183892,-93.3533098,272.9437
33328126,44.801404,-93.3532955,254.68008
188061388,44.7683769,-93.3532911,266.34097
34551297,44.9511977,-93.3532897,277.07767
6851787056,44.8237619,-93.353288,273.81625
34199473,44.9187604,-93.3532797,273.68372
188041959,44.7593612,-93.3532742,273.75446
34182734,44.9195249,-93.353271,275.52081
33322721,44.9494031,-93.353268,278.68292
34503448,44.9833411,-93.3532603,271.56927
34195180,44.894356,-93.353233,279.94687
188061384,44.7673667,-93.3532248,266.19958
34523973,44.9410011,-93.3532237,275.99524
33423717,44.9407879,-93.3532164,275.81525
33419868,44.8260547,-93.353213,277.16284
34546270,44.942057,-93.353188,275.42331
33827423,44.932297,-93.35318,279.03821
678254881,44.9292132,-93.3531591,278.26236
188061335,44.7506337,-93.3531588,263.73367
678254882,44.9293323,-93.3531578,278.26236
34183700,44.829393,-93.353148,276.49802
33520548,44.933369,-93.353148,281.03458
33317186,44.9267664,-93.3531479,278.55103
34174130,44.944399,-93.353135,281.42157
530317753,44.7790481,-93.3531322,219.78049
33317217,44.92421,-93.353127,275.49905
2331427231,44.8261935,-93.3531245,277.41837
1709372575,44.9404445,-93.3531153,274.81558
188035393,44.7788885,-93.353115,219.72049
188054193,44.7664696,-93.3531116,269.78009
33357862,44.934509,-93.353111,281.34274
33728389,44.946526,-93.353088,280.29562
188044723,44.7784083,-93.3530658,219.18048
33295508,44.937786,-93.353051,277.28384
558553241,44.9705454,-93.3530413,263.74951
33310566,44.8784594,-93.353035,263.91629
33295673,44.8785445,-93.3530327,264.0163
33423612,44.9218746,-93.3530324,272.90775
33295674,44.878658,-93.353027,264.11627
6781705307,44.9642669,-93.3530098,271.06787
2016983969,44.8521924,-93.3529918,248.61514
33629667,44.832813,-93.352989,267.32111
33816923,44.841335,-93.352989,267.46707
4606655069,44.8249435,-93.3529808,275.97412
33423560,44.924208,-93.352974,275.41904
564226935,44.9124361,-93.3529626,289.29974
33423617,44.922417,-93.352951,273.40402
33390956,44.9358358,-93.352947,278.17288
33467675,45.002691,-93.352939,268.99765
34541066,44.832218,-93.352928,269.62399
34567114,44.9183845,-93.3529231,272.39297
33802749,44.9151358,-93.3529164,277.93683
33521877,44.830952,-93.35289,277.53143
33363173,44.8344157,-93.3528699,270.8952
33845403,44.795563,-93.352867,245.12071
188042782,44.7516969,-93.3528619,262.39825
188049798,44.7523587,-93.3528584,261.69824
34381911,44.8270585,-93.3528555,277.95438
33351454,44.827908,-93.352844,276.09988
33328135,44.8027865,-93.3528389,253.13268
33310592,44.89283,-93.352837,281.62817
188061270,44.7530475,-93.3528361,261.09329
188048321,44.7538035,-93.3528284,261.71661
34658336,44.867943,-93.352821,251.79243
33310704,44.891167,-93.352821,283.10181
33823863,44.825127,-93.352798,276.76425
8508764922,44.9126932,-93.3527847,286.55975
34537720,44.808765,-93.352776,254.53186
8508764927,44.9132884,-93.3527724,282.81906
33800741,44.812489,-93.35276,266.01724
33369441,44.984383,-93.352737,269.82596
33757151,44.814236,-93.352715,271.76804
188057485,44.7582878,-93.3526957,270.6293
6141688539,44.8179802,-93.3526907,271.84528
1387888182,44.7654739,-93.3526831,265.71964
33754889,44.798119,-93.352623,251.87405
34397367,44.883705,-93.352608,284.5379
560654984,44.9408633,-93.3526004,273.4288
34562129,44.8270552,-93.352598,278.09439
34186318,44.885488,-93.352596,284.46136
34191392,44.887275,-93.352584,285.13235
188054192,44.766709,-93.3525675,267.53033
33296023,44.882523,-93.352539,278.92749
34538467,44.810722,-93.352531,269.62106
34535582,44.829365,-93.352531,278.48633
2016983948,44.8519054,-93.3525138,248.81514
33359279,44.8768031,-93.3525113,257.42056
33328136,44.802551,-93.352463,252.16559
1387888187,44.7655414,-93.352459,265.21964
564236837,44.9107621,-93.3524426,286.61923
33798880,44.811878,-93.35244,267.09705
2016983957,44.8520588,-93.3524378,248.95514
564236845,44.910568,-93.3524346,285.23923
33368500,44.9117901,-93.3524166,289.99677
2016983946,44.8518781,-93.3524002,249.02548
564228843,44.9124324,-93.3523973,287.54803
33295995,44.829185,-93.352394,279.15799
33629635,44.8329435,-93.352384,266.23102
33748681,44.815601,-93.352356,272.02124
33379294,44.81376,-93.352354,270.81625
33352650,44.909594,-93.352349,279.42169
188044740,44.7562058,-93.3523418,267.2085
33728727,44.8520324,-93.3523318,249.02548
1887301557,44.974615,-93.3523268,266.25742
33799450,44.9628208,-93.3522975,271.30234
34174269,44.8077423,-93.3522958,252.70399
1550464777,44.8078877,-93.3522955,252.70399
33327861,44.8005401,-93.352287,252.33235
2016983982,44.8523987,-93.3522802,248.36548
6781705329,44.9636502,-93.3522795,270.56985
560965035,44.9354115,-93.3522679,278.98932
4559416281,44.9632481,-93.3522615,270.82236
801058211,44.9728684,-93.3522323,267.78516
33800568,44.8770287,-93.3522268,257.58862
570945761,44.9768728,-93.3522263,263.65091
246832863,44.9964669,-93.3522127,264.43088
2016984241,44.8553383,-93.3522104,250.88896
4559416278,44.9637076,-93.3522094,270.32983
1052953938,44.8578353,-93.3522078,250.09779
34547504,44.8543804,-93.3522058,249.26567
33330304,44.8549074,-93.3522027,250.94896
6781705328,44.9635885,-93.3521968,270.66983
34381881,44.797283,-93.352196,253.55045
33299830,44.9746136,-93.352196,266.37741
34547444,44.8540413,-93.3521949,248.26567
568935591,44.9096463,-93.352173,279.94168
33541907,44.8758766,-93.3521707,258.60324
188044727,44.7784116,-93.3521698,219.50467
188068458,44.7615408,-93.3521592,271.05939
188038614,44.7769496,-93.352156,220.38132
2016984057,44.8531772,-93.352154,247.93114
6114549510,44.8242393,-93.3521478,276.55603
188044732,44.7758072,-93.3521453,220.97197
33808966,44.798897,-93.352142,251.30023
34635847,44.8525454,-93.3521369,247.99298
33310595,44.893318,-93.352135,282.43143
33520576,44.9636444,-93.3521276,270.46985
34541940,44.844849,-93.352127,261.94861
33418674,44.9493613,-93.3521174,275.93726
33803949,44.9953917,-93.3521103,267.23703
33422316,44.951182,-93.3521,275.96796
33418982,44.953023,-93.352097,270.80112
33640899,44.954847,-93.352093,272.31848
564237080,44.9106393,-93.3520884,284.85376
33394440,44.956987,-93.352085,271.45712
33320703,44.88002,-93.352081,264.7309
33393860,44.957886,-93.352074,269.90891
188044742,44.7538014,-93.3520591,261.22226
33379289,44.8139308,-93.3520562,271.06598
34186941,44.9290284,-93.3520328,277.98151
34503954,44.9728698,-93.35203,267.78516
33803145,44.896626,-93.352028,284.80878
34503700,44.9141807,-93.3520277,275.02563
188044741,44.755357,-93.3520275,266.60788
34372707,44.9287745,-93.3520253,277.8815
33350675,44.818699,-93.35202,265.91461
33317185,44.9267719,-93.3520174,278.11798
33800565,44.9939024,-93.3520097,268.71445
33423573,44.924198,-93.35199,275.48413
33746982,44.9151312,-93.3519888,273.82489
34509569,44.9347203,-93.3519848,279.41925
33749150,44.9155018,-93.3519663,275.15997
34497996,44.9187655,-93.3519525,271.66071
33350647,44.818008,-93.351952,269.62488
34569710,44.920601,-93.351952,274.31763
6106491076,44.8243858,-93.351939,277.59918
33324154,44.9007833,-93.3519281,279.61444
835034691,44.8641803,-93.3519209,252.99902
678254883,44.9295726,-93.351908,278.13144
560964732,44.9297224,-93.3519034,278.19144
34503931,44.942039,-93.351898,276.34979
33351863,44.9416142,-93.3518916,275.08887
33728719,44.944378,-93.351855,276.20615
33351301,44.8603937,-93.3518434,251.38501
34516426,44.8460344,-93.351843,249.21313
33394401,44.80167,-93.35183,250.99292
34653245,44.836966,-93.3518106,267.95221
33417383,44.79985,-93.351791,252.17236
33641357,44.947384,-93.351791,278.45828
2016984228,44.8548794,-93.3517879,251.28896
33368401,44.793827,-93.351776,247.23447
33310581,44.8784514,-93.351768,261.69199
33394350,44.878654,-93.351768,262.25198
835034689,44.8641811,-93.3517564,253.17902
678254884,44.9296143,-93.3517545,278.05145
835034694,44.8646209,-93.3517523,253.32381
34498367,44.969701,-93.3517496,268.81821
6105086998,44.8636219,-93.3517314,252.35902
188042785,44.7520242,-93.3517289,261.02762
188061272,44.7530292,-93.3517255,260.70621
34199625,44.993992,-93.351715,268.89444
2016983949,44.8519146,-93.3516766,249.14548
34190199,44.932277,-93.351673,277.59164
33324155,44.900661,-93.351654,279.47128
33496010,44.8323396,-93.3516518,271.85049
33740111,44.917423,-93.351639,272.19574
8493346868,44.929808,-93.3516332,278.3555
34542993,44.9327709,-93.3516326,278.84314
33799142,44.8771762,-93.3516132,257.81894
568935607,44.9098624,-93.3516029,282.29849
801057292,44.970893,-93.351602,270.57123
34668363,44.99188,-93.351596,266.12216
2016984219,44.854772,-93.3515915,252.11584
33327862,44.800438,-93.351585,251.39626
33310660,44.89523,-93.3515772,280.70575
34552345,44.8966155,-93.3515733,282.89465
33328030,44.802803,-93.351562,252.60748
33357853,44.9371754,-93.3515567,278.17535
33360203,44.9377565,-93.3515562,276.67963
564229529,44.9125498,-93.351555,285.19046
6065649104,44.7467206,-93.3515503,265.85718
2418509285,44.9124502,-93.3515499,285.19046
6065649105,44.7465973,-93.3515489,265.89719
6065649103,44.7478803,-93.3515472,263.94455
33744850,44.917835,-93.351547,272.03995
33816792,44.9209883,-93.3515447,273.0481
33845480,44.79874,-93.35154,251.73813
34503613,44.801098,-93.35154,250.3195
33360716,44.938837,-93.35152,274.09637
1912414729,44.8517374,-93.3514997,248.92767
34198293,44.79652,-93.351492,250.49887
568935596,44.9096481,-93.3514866,281.19849
34176321,44.8331187,-93.3514823,268.84848
34161512,44.98114,-93.351471,267.55731
34511410,44.9808329,-93.3514693,267.21729
6065649112,44.7488258,-93.3514617,262.6442
188064260,44.7489879,-93.3514508,262.38419
2331427223,44.8259794,-93.3514496,282.88956
33552422,44.924194,-93.351418,275.86624
33423608,44.922421,-93.351402,275.32288
33493037,44.7997957,-93.3513991,252.77797
1213421192,44.9991524,-93.3513963,266.34622
33546259,44.831268,-93.351387,284.7536
1213421204,44.9992863,-93.3513865,266.36621
33394344,44.8017776,-93.3513804,251.23982
552586206,44.7467191,-93.35138,265.57718
188048820,44.7465963,-93.3513765,265.61719
34498608,44.883709,-93.351372,285.76376
188064419,44.7478803,-93.3513712,263.84454
34511760,44.885495,-93.351363,282.94354
34538584,44.829849,-93.351357,285.43097
34381425,44.88728,-93.351349,283.5817
33629837,44.9909381,-93.3513481,266.96014
2331427216,44.8258588,-93.3513461,283.10956
564236892,44.9115866,-93.3513218,284.78253
34163497,44.8094809,-93.3513151,257.9393
33418566,44.8761452,-93.3513094,257.11499
34572024,44.8518797,-93.3513061,248.92767
245483969,44.9709108,-93.3512859,270.83124
33330293,44.8547499,-93.3512846,253.79584
34179197,44.8882294,-93.3512705,284.49603
33728909,44.8759618,-93.3512444,257.12988
34534902,44.846912,-93.351242,253.23581
33493254,44.9187655,-93.3512401,271.93997
33638021,44.9166156,-93.3512346,271.36194
564229264,44.9134512,-93.3511859,281.86227
34499643,44.9781,-93.3511723,263.12387
34160003,44.89386,-93.351166,282.9736
34540016,44.9809578,-93.3511528,267.15729
188057487,44.7586171,-93.3511078,273.3909
560964726,44.9298047,-93.3511035,278.83548
801057765,44.9699587,-93.3511035,272.15393
33809069,44.823833,-93.351097,278.3898
33823819,44.8233827,-93.3510465,279.81137
34374026,44.883709,-93.351028,286.28375
1550465127,44.8078877,-93.3510155,251.37006
34644805,44.8773971,-93.3509897,259.23892
560608375,44.9490554,-93.3509503,273.43558
8228288516,44.9334081,-93.3509484,279.63016
247296451,44.9847047,-93.3509361,267.13455
33378585,44.8812629,-93.3509292,280.33145
188032516,44.7630527,-93.3509143,266.7218
33421370,44.951156,-93.350914,272.79227
188061835,44.75558,-93.3508959,267.44974
34188660,44.9785273,-93.3508906,262.65424
188042636,44.7637901,-93.3508885,269.93048
33424301,44.926769,-93.3508847,278.12143
33418989,44.953003,-93.350883,270.49814
4751236936,44.8549568,-93.3508783,250.6803
1783222936,44.9676382,-93.35087,268.99905
33423310,44.924187,-93.350868,276.64569
6727265704,44.9420364,-93.350868,271.04648
568935606,44.9090125,-93.3508624,279.13519
835034695,44.8641742,-93.3508575,256.51382
33656787,44.954844,-93.350856,271.74435
560965066,44.9289277,-93.3508474,277.02643
188032523,44.7614799,-93.3508396,269.53549
188033233,44.7679947,-93.3508301,263.71689
33640221,44.956676,-93.35083,269.88489
33387637,44.956978,-93.35083,269.82785
188063882,44.7503697,-93.3508296,263.18619
188061256,44.7523698,-93.3508265,259.2363
33394439,44.957874,-93.350815,269.35602
34534930,44.8854904,-93.3507851,282.2764
33737504,44.994297,-93.350777,271.0126
188033238,44.7668591,-93.3507619,267.11475
33357657,44.9699665,-93.3507356,271.96866
246579293,44.8966243,-93.3507314,280.34717
34538905,44.9154978,-93.3507222,271.37997
246579298,44.8976608,-93.3506872,277.7746
564228034,44.9126488,-93.3506366,277.59427
33352052,45.002647,-93.350624,271.82584
33955129,44.7947359,-93.3506198,249.92416
8508764888,44.9329223,-93.3506127,280.24744
188032521,44.7617119,-93.3505967,268.03549
188032361,44.7646793,-93.3505928,270.62186
1071538805,44.7948675,-93.3505771,250.12416
2304433593,44.9377413,-93.3505752,276.30313
34199115,44.873157,-93.3505695,255.79182
560654796,44.9420366,-93.3505681,270.96091
34173817,44.8809167,-93.3505497,275.61078
188032517,44.7630222,-93.3505194,267.0618
33802707,44.8077275,-93.3505153,251.09537
1550465026,44.8078877,-93.3505132,250.95537
1550464868,44.8083292,-93.3505074,251.61969
476751861,44.8898574,-93.3505036,279.4715
8508764886,44.9329672,-93.3505001,280.40744
2331427199,44.8188781,-93.3504978,266.89752
33549751,44.79652,-93.350494,251.59955
2331427200,44.8232234,-93.3504875,281.28055
34174810,44.8334064,-93.3504864,272.3483
6183083977,44.823661,-93.3504861,282.07245
33369931,44.7979656,-93.3504823,254.66228
2331427204,44.8253056,-93.3504809,283.55402
33851136,44.9302703,-93.3504796,278.76016
2331427215,44.825852,-93.3504791,284.14191
33310655,44.895233,-93.350479,279.4389
7045535706,44.8325752,-93.3504775,277.57196
2331427221,44.8259623,-93.3504752,284.2619
246579299,44.8974347,-93.3504737,278.1633
34641943,44.9327361,-93.3504725,280.40744
2331427237,44.8265099,-93.3504692,284.91385
568935570,44.9091037,-93.3504676,278.37521
188058729,44.7659803,-93.3504651,266.35083
33369930,44.801128,-93.350464,248.61464
34526132,44.948263,-93.350464,275.24243
1387889359,44.7688001,-93.3504519,260.40866
33822054,44.804642,-93.350449,251.61125
1550465139,44.808881,-93.3504382,255.10123
33359178,44.9696518,-93.3504356,270.98865
33802756,44.8071012,-93.3504287,251.40587
188038616,44.7769876,-93.3504286,220.5722
33360960,44.811939,-93.350426,268.79022
33361083,44.812828,-93.350426,269.21042
1832698210,44.8975253,-93.3504199,277.8233
33729872,44.815655,-93.350418,269.34341
33393981,44.9443595,-93.3504179,270.681
2331427196,44.8174115,-93.3504156,267.77866
33379140,44.8376028,-93.3504141,266.72577
7045535705,44.8318124,-93.350412,281.79453
34380509,44.830582,-93.350388,285.92853
33809112,44.8278707,-93.3503858,286.21365
1387889357,44.7687061,-93.3503752,260.44864
33394436,44.8995881,-93.3503696,280.60318
34384814,44.9042278,-93.3503625,278.82413
188032358,44.7643507,-93.3503564,269.40186
1912414724,44.851649,-93.3503545,248.04391
512437673,44.8518048,-93.3503515,248.01082
1550464877,44.8082608,-93.3503502,251.53969
2016983921,44.8510312,-93.3503427,248.36391
33493035,44.9016066,-93.3503414,280.61746
33295720,44.9032361,-93.350341,279.87851
33295718,44.9023976,-93.3503393,281.22855
247296476,44.9845297,-93.3503392,266.48605
486972413,44.8799083,-93.3503377,273.17178
1550465005,44.8078877,-93.3503343,250.71536
1550464879,44.8077316,-93.3503337,250.85538
33483311,44.9006486,-93.350333,279.48944
33483636,44.8189067,-93.3503315,266.87753
7045535707,44.8334516,-93.3503315,271.82831
2016984005,44.8525206,-93.3503302,247.75758
247400025,44.9343759,-93.3503291,276.99686
33457063,44.8232134,-93.3503278,281.40054
2331427220,44.8259603,-93.3503257,284.34189
33739201,44.868153,-93.3503247,253.50557
2331427203,44.8252269,-93.3503229,283.55402
33457069,44.8258461,-93.3503214,284.24188
2331427235,44.826427,-93.350321,284.8819
560965117,44.9323664,-93.3503197,276.86957
1887300868,44.9700051,-93.3503197,270.28867
34498092,44.8586946,-93.3503176,249.6449
415167927,44.8588034,-93.3503159,249.6049
4862860766,44.8339824,-93.3503153,268.58481
1608119892,44.9388202,-93.3503147,273.95074
496239432,44.8731815,-93.3503048,255.77182
1608119976,44.9393943,-93.3503034,275.43399
415167913,44.8553942,-93.3503019,251.7603
4923377650,44.960407,-93.3502999,270.14737
33369366,44.9187655,-93.350296,274.16769
33327790,44.90514,-93.350288,277.47244
568935618,44.9068419,-93.3502555,276.58575
595487079,44.8864298,-93.3502425,282.41711
6762487201,44.8388678,-93.3502308,263.94537
560965010,44.9358714,-93.3502278,274.35394
34162867,44.8616109,-93.3502165,251.35449
33805361,44.8627415,-93.3502149,251.56033
6762474449,44.8460911,-93.3502123,246.18489
564227794,44.9154703,-93.3502035,273.19995
593993564,44.8894304,-93.3501948,284.72034
700682565,44.8899654,-93.3501914,282.77148
2016984421,44.8589055,-93.3501853,249.7449
188033240,44.7669224,-93.3501847,267.51477
2016984407,44.8587389,-93.3501772,249.76465
564231574,44.9168002,-93.3501645,273.61996
6762487196,44.8414672,-93.350161,250.91521
188054145,44.7655232,-93.350151,265.57874
34660833,44.8433026,-93.3501393,246.61499
2016983919,44.850823,-93.3501391,248.64424
491892911,44.8557435,-93.350127,252.06036
564228178,44.9122176,-93.3501261,284.19278
593993698,44.8938254,-93.3501258,282.36047
2016983943,44.8517916,-93.3501199,248.0235
2016983939,44.8516175,-93.3501171,248.13458
2016984024,44.8526708,-93.3501145,247.89723
6762487185,44.8388508,-93.3501041,263.90448
1213421259,44.9993726,-93.3501007,265.58832
188033235,44.7678231,-93.3500941,262.97672
595487091,44.8851915,-93.350088,280.79034
491892914,44.8588849,-93.3500865,249.58464
1213421225,44.9991522,-93.3500846,265.40833
700682566,44.8895936,-93.350081,278.19922
34179552,44.9965091,-93.3500752,270.7247
801057155,44.9691739,-93.3500746,268.54825
476751860,44.8897883,-93.3500738,278.41922
560606757,44.9299023,-93.350065,273.67444
6727122109,44.9486282,-93.3500591,273.81726
33359174,44.9378089,-93.3500547,276.46625
491892947,44.8677138,-93.35005,253.42146
557604828,44.9703366,-93.3500457,265.14893
33728138,44.880547,-93.3500375,278.91931
188065960,44.7543638,-93.3500363,261.43024
33298472,44.9388093,-93.3500344,273.60028
34644563,44.8460906,-93.3500334,246.26312
33363058,44.9909258,-93.3500314,270.72461
4962714030,44.9691484,-93.3500292,268.18826
491892923,44.8624571,-93.3500113,251.44014
491892939,44.8629887,-93.3500098,251.62206
188048335,44.7532913,-93.3499917,258.65518
6727122110,44.9487106,-93.3499848,273.46619
593993693,44.9006594,-93.3499844,277.81107
33748867,44.8414799,-93.3499832,250.8752
595487066,44.8890494,-93.3499751,284.4465
593993565,44.8899625,-93.3499695,284.83923
564227894,44.9111475,-93.3499671,279.93768
33313917,44.9692665,-93.3499446,268.58826
593993574,44.8940783,-93.3499373,281.3046
6797503975,44.843546,-93.3499255,246.28899
33363060,44.9895309,-93.3499078,269.76685
33641257,44.8784783,-93.349905,266.4639
4962714031,44.9692345,-93.349905,268.36826
33483528,44.874458,-93.349899,257.02219
560965084,44.9302763,-93.3498957,273.87576
34567066,44.9631059,-93.3498948,272.28647
33467666,44.873623,-93.349884,256.07462
801058187,44.9632191,-93.349868,272.34647
1550464909,44.8078908,-93.3498673,249.81615
34660519,44.8527773,-93.3498619,247.69724
33750491,44.9946079,-93.3498612,274.42328
33422724,44.872627,-93.349861,254.55481
33352604,44.87529,-93.349846,258.26593
387474053,44.988745,-93.3498185,272.53116
582592763,44.9001014,-93.3497992,277.44159
247296428,44.9854389,-93.3497559,268.75168
188061266,44.7522185,-93.3497514,261.97049
33421167,44.95113,-93.349747,271.18378
6727236064,44.942613,-93.3497396,271.71872
33380746,44.9170361,-93.3497324,273.0358
496239343,44.8766435,-93.3497227,258.00049
34637722,44.952095,-93.349719,270.76633
570945803,44.9792938,-93.3497158,262.03
33635704,44.9241773,-93.349706,277.44592
188041969,44.7593329,-93.3497017,268.6337
33295823,44.9224299,-93.3496984,276.75888
33418977,44.952988,-93.349693,271.98529
247296197,44.9838512,-93.3496835,267.91147
34566861,44.894469,-93.3496773,279.64459
33493473,44.8761846,-93.3496742,257.72049
3684404741,44.8763664,-93.3496711,257.90048
33329434,44.9824338,-93.3496634,267.7905
6727265735,44.9423594,-93.349661,270.3587
33298473,44.9387962,-93.3496582,272.50027
476751858,44.8897284,-93.3496526,277.81924
33944140,44.7979369,-93.3496501,255.465
560964813,44.9348584,-93.3496427,276.03
560964812,44.9327981,-93.3496385,277.26538
33372669,44.9548047,-93.3496363,272.89853
247295394,44.980195,-93.3496354,261.82999
577819344,44.9731724,-93.3496296,268.72549
33328443,44.980896,-93.349628,265.97668
34198801,44.8894885,-93.3496127,276.69922
34168598,44.801133,-93.349604,249.31262
33751679,44.9942833,-93.3495804,275.36325
33640806,44.9566461,-93.3495733,271.28088
5035336315,44.9042585,-93.349572,275.83719
33729840,44.8619102,-93.3495702,250.89864
560655152,44.9265447,-93.3495625,278.22693
33328364,44.9744343,-93.3495504,267.21793
33799100,44.974606,-93.349544,267.15793
247295943,44.9881705,-93.3495408,271.65298
33307808,44.9000917,-93.3495396,278.50159
33756966,44.9725853,-93.3495214,268.21323
3574963709,44.9716934,-93.3495018,267.38779
34635604,44.8836057,-93.3495016,283.94397
188052285,44.7646493,-93.349498,265.87048
34644101,44.887218,-93.349495,284.12662
1783222935,44.967688,-93.349495,268.57275
33308097,44.9016493,-93.3494941,279.54498
801057134,44.9675734,-93.349491,268.73276
2331427214,44.8258485,-93.349484,283.12149
1832698204,44.8974415,-93.3494759,277.61652
1707831698,44.928034,-93.3494677,276.7562
801057344,44.965493,-93.3494466,270.17627
247296496,44.9844873,-93.3494466,265.81583
247296477,44.9846451,-93.3494466,265.77582
801057615,44.9653768,-93.3494465,270.25626
560655177,44.9268467,-93.3494458,278.60693
34193987,44.9330816,-93.3494432,279.50537
2034829827,44.9325889,-93.3494359,279.77579
34162679,44.9314219,-93.3494334,277.6156
2193687746,45.0041764,-93.3494003,264.70151
33523032,44.8972207,-93.3493936,278.86539
34652401,44.815075,-93.349388,266.58331
4952346894,44.9635115,-93.3493868,272.22739
801057180,44.963263,-93.349374,272.48737
33640200,44.814095,-93.349373,267.18661
33749991,44.830582,-93.349373,287.04117
801058025,44.963142,-93.3493716,272.58737
247296238,44.9889977,-93.3493608,273.46371
5680552770,44.9710716,-93.3493562,267.63306
568935585,44.9110306,-93.3493518,282.37491
2331427219,44.8259589,-93.3493442,283.06555
34499076,44.827782,-93.349327,285.62448
34387050,44.9353735,-93.3493245,270.16898
493620817,44.9952908,-93.3493134,274.94858
2016983942,44.8517537,-93.3493112,249.17911
1783222934,44.967689,-93.3493104,268.70987
33394364,44.9675749,-93.3493083,268.90988
33382564,44.8966348,-93.3493072,279.74881
699897069,44.9845532,-93.3492912,265.62396
34640473,44.9122505,-93.3492887,282.55621
2016983935,44.8515829,-93.3492839,249.14
801057422,44.9628088,-93.3492796,272.76736
564227563,44.9120532,-93.3492719,283.15622
530721056,44.7683239,-93.3492488,260.72858
33362475,44.8387881,-93.3492441,261.07248
6727265705,44.9431068,-93.3492441,273.60773
8227916672,44.9305701,-93.3492433,279.56238
34542705,44.837822,-93.349243,263.09033
33640477,44.9654954,-93.3492275,269.96478
801058342,44.9653787,-93.3492262,270.10477
34532711,44.9635992,-93.3492248,272.16919
33549752,44.8977063,-93.3492182,278.12396
1608119975,44.9393833,-93.3492161,275.17374
34540395,44.805798,-93.349205,251.5061
801058261,44.9632765,-93.3492031,272.58737
33803074,44.9631555,-93.3491972,272.66739
34642478,44.914558,-93.34919,273.71973
493620840,45.0035731,-93.3491742,266.02148
560964740,44.9272186,-93.3491635,277.96335
188052259,44.7641322,-93.3491619,266.24771
33368411,44.989643,-93.349159,271.18246
33370809,44.9112191,-93.3491286,282.07492
560964735,44.9304538,-93.349117,279.52237
568935553,44.911134,-93.3491115,282.2149
34507962,44.8544194,-93.3491072,252.98392
188057065,44.7539135,-93.3491063,259.76093
699897056,44.9844786,-93.3491058,265.50397
33380726,44.8959727,-93.3490972,278.77448
33732712,44.994859,-93.3490886,274.16858
699897070,44.9846239,-93.3490784,265.48398
246832762,44.9931803,-93.3490762,273.9874
8227916670,44.9307787,-93.3490758,279.06238
33362476,44.837929,-93.349068,262.73032
33313954,44.9698532,-93.3490674,268.45178
33802964,44.962745,-93.3490524,272.76154
560965003,44.9375884,-93.3490443,269.32349
2015715092,44.9253262,-93.3490423,278.08298
34183659,44.923397,-93.349037,277.07333
33318883,44.9306438,-93.3490364,279.48236
34648223,44.921356,-93.34903,276.4855
34162031,44.8641738,-93.3490177,255.26279
188053025,44.7603143,-93.3490049,266.96442
568935558,44.910842,-93.3489964,283.17993
188041973,44.7593085,-93.3489852,267.85184
188056727,44.7623089,-93.3489847,267.2374
188047533,44.7614113,-93.3489835,267.93246
188044749,44.763205,-93.3489831,266.74124
188048241,44.7565052,-93.3489825,265.19858
188064747,44.7550373,-93.3489764,261.75189
188061834,44.7554893,-93.3489727,262.51892
33361082,44.812828,-93.348969,268.72308
2016984295,44.8575005,-93.3489634,251.75739
6797486930,44.8340475,-93.3489467,265.46985
33380515,44.917465,-93.348946,273.6329
34646306,44.8835767,-93.3489297,281.75912
33727175,44.880554,-93.348923,283.25839
34635162,44.885414,-93.348915,280.33566
7281190999,44.8637946,-93.3489103,250.26279
34640540,44.887218,-93.348907,280.97543
34660388,44.816734,-93.348892,268.17798
33640206,44.815755,-93.348888,265.87186
34668041,44.803757,-93.348839,252.10936
699897068,44.9845306,-93.3488357,265.24396
697194254,44.9118017,-93.3488202,282.31622
6727236083,44.9431769,-93.3488125,274.20773
5035336317,44.9042793,-93.3488004,273.073
387474209,44.987959,-93.3487886,265.74423
7281186484,44.8651123,-93.3487833,252.19847
33541222,44.9118793,-93.3487656,282.23624
34178971,44.894469,-93.3487503,278.56433
33544939,44.815075,-93.348747,265.8833
34661071,44.8517399,-93.3487367,249.95911
33327729,44.910478,-93.3487351,284.05994
2016983937,44.8515941,-93.3487179,249.92001
247296497,44.984469,-93.3487085,265.16397
34516463,44.9632003,-93.3486831,272.46808
247296508,44.9846087,-93.3486741,265.18069
33738918,44.814224,-93.348663,266.42569
801057277,44.9633166,-93.3486593,272.50809
560608352,44.9462349,-93.3486114,270.68207
1050309735,44.7742195,-93.348608,222.95879
2873428078,44.9458662,-93.3485985,269.08209
4181740403,44.9457545,-93.3485958,268.9621
247296233,44.9852036,-93.3485797,266.13599
6727122143,44.9481559,-93.3485545,276.617
6727122142,44.9484454,-93.3485326,276.05698
1550465027,44.8079001,-93.3485047,246.50471
560606736,44.939719,-93.3485042,269.57858
6727122141,44.9486054,-93.3484954,276.05698
33520371,44.8763765,-93.348486,258.63043
34381711,44.808544,-93.348473,244.4904
247295487,44.9836646,-93.3484445,267.09329
560606704,44.9393082,-93.3484411,269.97858
